SampleNumber ,UNIXTimestamp,HeartRate,BloodOxygen,BodyTemp
26605,1.62E+12,0,0,0
26606,1.62E+12,0,0,0
26607,1.62E+12,0,0,0
26608,1.62E+12,0,0,0
26609,1.62E+12,0,0,0
26610,1.62E+12,0,0,0
26611,1.62E+12,0,0,0
26612,1.62E+12,0,0,0
26613,1.62E+12,0,0,0
26614,1.62E+12,0,0,0
26615,1.62E+12,0,0,0
26616,1.62E+12,0,0,0
26617,1.62E+12,0,0,0
26618,1.62E+12,0,0,0
26619,1.62E+12,0,0,0
26620,1.62E+12,0,0,0
26621,1.62E+12,0,0,0
26622,1.62E+12,0,0,0
26623,1.62E+12,0,0,0
26624,1.62E+12,0,0,0
26625,1.62E+12,0,0,0
26626,1.62E+12,0,0,0
26627,1.62E+12,0,0,0
26628,1.62E+12,0,0,0
26629,1.62E+12,0,0,0
26630,1.62E+12,0,0,0
26631,1.62E+12,0,0,0
26632,1.62E+12,0,0,0
26633,1.62E+12,0,0,0
26634,1.62E+12,0,0,0
26635,1.62E+12,0,0,0
26636,1.62E+12,0,0,0
26637,1.62E+12,0,0,0
26638,1.62E+12,0,0,0
26639,1.62E+12,0,0,0
26640,1.62E+12,0,0,0
26641,1.62E+12,0,0,0
26642,1.62E+12,0,0,0
26643,1.62E+12,0,0,0
26644,1.62E+12,0,0,0
26645,1.62E+12,0,0,0
26646,1.62E+12,0,0,0
26647,1.62E+12,0,0,0
26648,1.62E+12,0,0,0
26649,1.62E+12,0,0,0
26650,1.62E+12,0,0,0
26651,1.62E+12,0,0,0
26652,1.62E+12,0,0,0
26653,1.62E+12,0,0,0
26654,1.62E+12,0,0,0
26655,1.62E+12,0,0,0
26656,1.62E+12,0,0,0
26657,1.62E+12,0,0,0
26658,1.62E+12,0,0,0
26659,1.62E+12,0,0,0
26660,1.62E+12,0,0,0
26661,1.62E+12,0,0,0
26662,1.62E+12,0,0,0
26663,1.62E+12,0,0,0
26664,1.62E+12,0,0,0
26665,1.62E+12,0,0,0
26666,1.62E+12,0,0,0
26667,1.62E+12,0,0,0
26668,1.62E+12,0,0,0
26669,1.62E+12,0,0,0
26670,1.62E+12,0,0,0
26671,1.62E+12,0,0,0
26672,1.62E+12,0,0,0
26673,1.62E+12,0,0,0
26674,1.62E+12,0,0,0
26675,1.62E+12,0,0,0
26676,1.62E+12,0,0,0
26677,1.62E+12,0,0,0
26678,1.62E+12,0,0,0
26679,1.62E+12,0,0,0
26680,1.62E+12,0,0,0
26681,1.62E+12,0,0,0
26682,1.62E+12,0,0,0
26683,1.62E+12,0,0,0
26684,1.62E+12,0,0,0
26685,1.62E+12,0,0,0
26686,1.62E+12,0,0,0
26687,1.62E+12,0,0,0
26688,1.62E+12,0,0,0
26689,1.62E+12,0,0,0
26690,1.62E+12,0,0,0
26691,1.62E+12,0,0,0
26692,1.62E+12,0,0,0
26693,1.62E+12,0,0,0
26694,1.62E+12,0,0,0
26695,1.62E+12,0,0,0
26696,1.62E+12,0,0,0
26697,1.62E+12,0,0,0
26698,1.62E+12,0,0,0
26699,1.62E+12,0,0,0
26700,1.62E+12,0,0,0
26701,1.62E+12,0,0,0
26702,1.62E+12,0,0,0
26703,1.62E+12,0,0,0
26704,1.62E+12,0,0,0
26705,1.62E+12,0,0,0
26706,1.62E+12,0,0,0
26707,1.62E+12,0,0,0
26708,1.62E+12,0,0,0
26709,1.62E+12,0,0,0
26710,1.62E+12,0,0,0
26711,1.62E+12,0,0,0
26712,1.62E+12,0,0,0
26713,1.62E+12,0,0,0
26714,1.62E+12,0,0,0
26715,1.62E+12,0,0,0
26716,1.62E+12,0,0,0
26717,1.62E+12,0,0,0
26718,1.62E+12,0,0,0
26719,1.62E+12,0,0,0
26720,1.62E+12,0,0,0
26721,1.62E+12,0,0,0
26722,1.62E+12,0,0,0
26723,1.62E+12,0,0,0
26724,1.62E+12,0,0,0
26725,1.62E+12,0,0,0
26726,1.62E+12,0,0,0
26727,1.62E+12,0,0,0
26728,1.62E+12,0,0,0
26729,1.62E+12,0,0,0
26730,1.62E+12,0,0,0
26731,1.62E+12,0,0,0
26732,1.62E+12,0,0,0
26733,1.62E+12,0,0,0
26734,1.62E+12,0,0,0
26735,1.62E+12,0,0,0
26736,1.62E+12,0,0,0
26737,1.62E+12,0,0,0
26738,1.62E+12,0,0,0
26739,1.62E+12,0,0,0
26740,1.62E+12,0,0,0
26741,1.62E+12,0,0,0
26742,1.62E+12,0,0,0
26743,1.62E+12,0,0,0
26744,1.62E+12,0,0,0
26745,1.62E+12,0,0,0
26746,1.62E+12,0,0,0
26747,1.62E+12,0,0,0
26748,1.62E+12,0,0,0
26749,1.62E+12,0,0,0
26750,1.62E+12,0,0,0
26751,1.62E+12,0,0,0
26752,1.62E+12,0,0,0
26753,1.62E+12,0,0,0
26754,1.62E+12,0,0,0
26755,1.62E+12,0,0,0
26756,1.62E+12,0,0,0
26757,1.62E+12,0,0,0
26758,1.62E+12,0,0,0
26759,1.62E+12,0,0,0
26760,1.62E+12,0,0,0
26761,1.62E+12,0,0,0
26762,1.62E+12,0,0,0
26763,1.62E+12,0,0,0
26764,1.62E+12,0,0,0
26765,1.62E+12,0,0,0
26766,1.62E+12,0,0,0
26767,1.62E+12,0,0,0
26768,1.62E+12,0,0,0
26769,1.62E+12,0,0,0
26770,1.62E+12,0,0,0
26771,1.62E+12,0,0,0
26772,1.62E+12,0,0,0
26773,1.62E+12,0,0,0
26774,1.62E+12,0,0,0
26775,1.62E+12,0,0,0
26776,1.62E+12,0,0,0
26777,1.62E+12,0,0,0
26778,1.62E+12,0,0,0
26779,1.62E+12,0,0,0
26780,1.62E+12,0,0,0
26781,1.62E+12,0,0,0
26782,1.62E+12,0,0,0
26783,1.62E+12,0,0,0
26784,1.62E+12,0,0,0
26785,1.62E+12,0,0,0
26786,1.62E+12,0,0,0
26787,1.62E+12,0,0,0
26788,1.62E+12,0,0,0
26789,1.62E+12,0,0,0
26790,1.62E+12,0,0,0
26791,1.62E+12,0,0,0
26792,1.62E+12,0,0,0
26793,1.62E+12,0,0,0
26794,1.62E+12,0,0,0
26795,1.62E+12,0,0,0
26796,1.62E+12,0,0,0
26797,1.62E+12,0,0,0
26798,1.62E+12,0,0,0
26799,1.62E+12,0,0,0
26800,1.62E+12,0,0,0
26801,1.62E+12,0,0,0
26802,1.62E+12,0,0,0
26803,1.62E+12,0,0,0
26804,1.62E+12,0,0,0
26805,1.62E+12,0,0,0
26806,1.62E+12,0,0,0
26807,1.62E+12,0,0,0
26808,1.62E+12,0,0,0
26809,1.62E+12,0,0,0
26810,1.62E+12,0,0,0
26811,1.62E+12,0,0,0
26812,1.62E+12,0,0,0
26813,1.62E+12,0,0,0
26814,1.62E+12,0,0,0
26815,1.62E+12,0,0,0
26816,1.62E+12,0,0,0
26817,1.62E+12,0,0,0
26818,1.62E+12,0,0,0
26819,1.62E+12,0,0,0
26820,1.62E+12,0,0,0
26821,1.62E+12,0,0,0
26822,1.62E+12,0,0,0
26823,1.62E+12,0,0,0
26824,1.62E+12,0,0,0
26825,1.62E+12,0,0,0
26826,1.62E+12,0,0,0
26827,1.62E+12,0,0,0
26828,1.62E+12,0,0,0
26829,1.62E+12,0,0,0
26830,1.62E+12,0,0,0
26831,1.62E+12,0,0,0
26832,1.62E+12,0,0,0
26833,1.62E+12,0,0,0
26834,1.62E+12,0,0,0
26835,1.62E+12,0,0,0
26836,1.62E+12,0,0,0
26837,1.62E+12,0,0,0
26838,1.62E+12,0,0,0
26839,1.62E+12,0,0,0
26840,1.62E+12,0,0,0
26841,1.62E+12,0,0,0
26842,1.62E+12,0,0,0
26843,1.62E+12,0,0,0
26844,1.62E+12,0,0,0
26845,1.62E+12,0,0,0
26846,1.62E+12,0,0,0
26847,1.62E+12,0,0,0
26848,1.62E+12,0,0,0
26849,1.62E+12,0,0,0
26850,1.62E+12,0,0,0
26851,1.62E+12,0,0,0
26852,1.62E+12,0,0,0
26853,1.62E+12,0,0,0
26854,1.62E+12,0,0,0
26855,1.62E+12,0,0,0
26856,1.62E+12,0,0,0
26857,1.62E+12,0,0,0
26858,1.62E+12,0,0,0
26859,1.62E+12,0,0,0
26860,1.62E+12,0,0,0
26861,1.62E+12,0,0,0
26862,1.62E+12,0,0,0
26863,1.62E+12,0,0,0
26864,1.62E+12,0,0,0
26865,1.62E+12,0,0,0
26866,1.62E+12,0,0,0
26867,1.62E+12,0,0,0
26868,1.62E+12,0,0,0
26869,1.62E+12,0,0,0
26870,1.62E+12,0,0,0
26871,1.62E+12,0,0,0
26872,1.62E+12,0,0,0
26873,1.62E+12,0,0,0
26874,1.62E+12,0,0,0
26875,1.62E+12,0,0,0
26876,1.62E+12,0,0,0
26877,1.62E+12,0,0,0
26878,1.62E+12,0,0,0
26879,1.62E+12,0,0,0
26880,1.62E+12,0,0,0
26881,1.62E+12,0,0,0
26882,1.62E+12,0,0,0
26883,1.62E+12,0,0,0
26884,1.62E+12,0,0,0
26885,1.62E+12,0,0,0
26886,1.62E+12,0,0,0
26887,1.62E+12,0,0,0
26888,1.62E+12,0,0,0
26889,1.62E+12,0,0,0
26890,1.62E+12,0,0,0
26891,1.62E+12,0,0,0
26892,1.62E+12,0,0,0
26893,1.62E+12,0,0,0
26894,1.62E+12,0,0,0
26895,1.62E+12,0,0,0
26896,1.62E+12,0,0,0
26897,1.62E+12,0,0,0
26898,1.62E+12,0,0,0
26899,1.62E+12,0,0,0
26900,1.62E+12,0,0,0
26901,1.62E+12,0,0,0
26902,1.62E+12,0,0,0
26903,1.62E+12,0,0,0
26904,1.62E+12,0,0,0
26905,1.62E+12,0,0,0
26906,1.62E+12,0,0,0
26907,1.62E+12,0,0,0
26908,1.62E+12,0,0,0
26909,1.62E+12,0,0,0
26910,1.62E+12,0,0,0
26911,1.62E+12,0,0,0
26912,1.62E+12,0,0,0
26913,1.62E+12,0,0,0
26914,1.62E+12,0,0,0
26915,1.62E+12,0,0,0
26916,1.62E+12,0,0,0
26917,1.62E+12,0,0,0
26918,1.62E+12,0,0,0
26919,1.62E+12,0,0,0
26920,1.62E+12,0,0,0
26921,1.62E+12,0,0,0
26922,1.62E+12,0,0,0
26923,1.62E+12,0,0,0
26924,1.62E+12,0,0,0
26925,1.62E+12,0,0,0
26926,1.62E+12,0,0,0
26927,1.62E+12,0,0,0
26928,1.62E+12,0,0,0
26929,1.62E+12,0,0,0
26930,1.62E+12,0,0,0
26931,1.62E+12,0,0,0
26932,1.62E+12,0,0,0
26933,1.62E+12,0,0,0
26934,1.62E+12,0,0,0
26935,1.62E+12,0,0,0
26936,1.62E+12,0,0,0
26937,1.62E+12,0,0,0
26938,1.62E+12,0,0,0
26939,1.62E+12,0,0,0
26940,1.62E+12,0,0,0
26941,1.62E+12,0,0,0
26942,1.62E+12,0,0,0
26943,1.62E+12,0,0,0
26944,1.62E+12,0,0,0
26945,1.62E+12,0,0,0
26946,1.62E+12,0,0,0
26947,1.62E+12,0,0,0
26948,1.62E+12,0,0,0
26949,1.62E+12,0,0,0
26950,1.62E+12,0,0,0
26951,1.62E+12,0,0,0
26952,1.62E+12,0,0,0
26953,1.62E+12,0,0,0
26954,1.62E+12,0,0,0
26955,1.62E+12,0,0,0
26956,1.62E+12,0,0,0
26957,1.62E+12,0,0,0
26958,1.62E+12,0,0,0
26959,1.62E+12,0,0,0
26960,1.62E+12,0,0,0
26961,1.62E+12,0,0,0
26962,1.62E+12,0,0,0
26963,1.62E+12,0,0,0
26964,1.62E+12,0,0,0
26965,1.62E+12,0,0,0
26966,1.62E+12,0,0,0
26967,1.62E+12,0,0,0
26968,1.62E+12,0,0,0
26969,1.62E+12,0,0,0
26970,1.62E+12,0,0,0
26971,1.62E+12,0,0,0
26972,1.62E+12,0,0,0
26973,1.62E+12,0,0,0
26974,1.62E+12,0,0,0
26975,1.62E+12,0,0,0
26976,1.62E+12,0,0,0
26977,1.62E+12,0,0,0
26978,1.62E+12,0,0,0
26979,1.62E+12,0,0,0
26980,1.62E+12,0,0,0
26981,1.62E+12,0,0,0
26982,1.62E+12,0,0,0
26983,1.62E+12,0,0,0
26984,1.62E+12,0,0,0
26985,1.62E+12,0,0,0
26986,1.62E+12,0,0,0
26987,1.62E+12,0,0,0
26988,1.62E+12,0,0,0
26989,1.62E+12,0,0,0
26990,1.62E+12,0,0,0
26991,1.62E+12,0,0,0
26992,1.62E+12,0,0,0
26993,1.62E+12,0,0,0
26994,1.62E+12,0,0,0
26995,1.62E+12,0,0,0
26996,1.62E+12,0,0,0
26997,1.62E+12,0,0,0
26998,1.62E+12,0,0,0
26999,1.62E+12,0,0,0
27000,1.62E+12,0,0,0
27001,1.62E+12,0,0,0
27002,1.62E+12,0,0,0
27003,1.62E+12,0,0,0
27004,1.62E+12,0,0,0
27005,1.62E+12,0,0,0
27006,1.62E+12,0,0,0
27007,1.62E+12,0,0,0
27008,1.62E+12,0,0,0
27009,1.62E+12,0,0,0
27010,1.62E+12,0,0,0
27011,1.62E+12,0,0,0
27012,1.62E+12,0,0,0
27013,1.62E+12,0,0,0
27014,1.62E+12,0,0,0
27015,1.62E+12,0,0,0
27016,1.62E+12,0,0,0
27017,1.62E+12,0,0,0
27018,1.62E+12,0,0,0
27019,1.62E+12,0,0,0
27020,1.62E+12,0,0,0
27021,1.62E+12,0,0,0
27022,1.62E+12,0,0,0
27023,1.62E+12,0,0,0
27024,1.62E+12,0,0,0
27025,1.62E+12,0,0,0
27026,1.62E+12,0,0,0
27027,1.62E+12,0,0,0
27028,1.62E+12,0,0,0
27029,1.62E+12,0,0,0
27030,1.62E+12,0,0,0
27031,1.62E+12,0,0,0
27032,1.62E+12,0,0,0
27033,1.62E+12,0,0,0
27034,1.62E+12,0,0,0
27035,1.62E+12,0,0,0
27036,1.62E+12,0,0,0
27037,1.62E+12,0,0,0
27038,1.62E+12,0,0,0
27039,1.62E+12,0,0,0
27040,1.62E+12,0,0,0
27041,1.62E+12,0,0,0
27042,1.62E+12,0,0,0
27043,1.62E+12,0,0,0
27044,1.62E+12,0,0,0
27045,1.62E+12,0,0,0
27046,1.62E+12,0,0,0
27047,1.62E+12,0,0,0
27048,1.62E+12,0,0,0
27049,1.62E+12,0,0,0
27050,1.62E+12,0,0,0
27051,1.62E+12,0,0,0
27052,1.62E+12,0,0,0
27053,1.62E+12,0,0,0
27054,1.62E+12,0,0,0
27055,1.62E+12,0,0,0
27056,1.62E+12,0,0,0
27057,1.62E+12,0,0,0
27058,1.62E+12,0,0,0
27059,1.62E+12,0,0,0
27060,1.62E+12,0,0,0
27061,1.62E+12,0,0,0
27062,1.62E+12,0,0,0
27063,1.62E+12,0,0,0
27064,1.62E+12,0,0,0
27065,1.62E+12,0,0,0
27066,1.62E+12,0,0,0
27067,1.62E+12,0,0,0
27068,1.62E+12,0,0,0
27069,1.62E+12,0,0,0
27070,1.62E+12,0,0,0
27071,1.62E+12,0,0,0
27072,1.62E+12,0,0,0
27073,1.62E+12,0,0,0
27074,1.62E+12,0,0,0
27075,1.62E+12,0,0,0
27076,1.62E+12,0,0,0
27077,1.62E+12,0,0,0
27078,1.62E+12,0,0,0
27079,1.62E+12,0,0,0
27080,1.62E+12,0,0,0
27081,1.62E+12,0,0,0
27082,1.62E+12,0,0,0
27083,1.62E+12,0,0,0
27084,1.62E+12,0,0,0
27085,1.62E+12,0,0,0
27086,1.62E+12,0,0,0
27087,1.62E+12,0,0,0
27088,1.62E+12,0,0,0
27089,1.62E+12,0,0,0
27090,1.62E+12,0,0,0
27091,1.62E+12,0,0,0
27092,1.62E+12,0,0,0
27093,1.62E+12,0,0,0
27094,1.62E+12,0,0,0
27095,1.62E+12,0,0,0
27096,1.62E+12,0,0,0
27097,1.62E+12,0,0,0
27098,1.62E+12,0,0,0
27099,1.62E+12,0,0,0
27100,1.62E+12,0,0,0
27101,1.62E+12,0,0,0
27102,1.62E+12,0,0,0
27103,1.62E+12,0,0,0
27104,1.62E+12,0,0,0
27105,1.62E+12,0,0,0
27106,1.62E+12,0,0,0
27107,1.62E+12,0,0,0
27108,1.62E+12,0,0,0
27109,1.62E+12,0,0,0
27110,1.62E+12,0,0,0
27111,1.62E+12,0,0,0
27112,1.62E+12,0,0,0
27113,1.62E+12,0,0,0
27114,1.62E+12,0,0,0
27115,1.62E+12,0,0,0
27116,1.62E+12,0,0,0
27117,1.62E+12,0,0,0
27118,1.62E+12,0,0,0
27119,1.62E+12,0,0,0
27120,1.62E+12,0,0,0
27121,1.62E+12,0,0,0
27122,1.62E+12,0,0,0
27123,1.62E+12,0,0,0
27124,1.62E+12,0,0,0
27125,1.62E+12,0,0,0
27126,1.62E+12,0,0,0
27127,1.62E+12,0,0,0
27128,1.62E+12,0,0,0
27129,1.62E+12,0,0,0
27130,1.62E+12,0,0,0
27131,1.62E+12,0,0,0
27132,1.62E+12,0,0,0
27133,1.62E+12,0,0,0
27134,1.62E+12,0,0,0
27135,1.62E+12,0,0,0
27136,1.62E+12,0,0,0
27137,1.62E+12,0,0,0
27138,1.62E+12,0,0,0
27139,1.62E+12,0,0,0
27140,1.62E+12,0,0,0
27141,1.62E+12,0,0,0
27142,1.62E+12,0,0,0
27143,1.62E+12,0,0,0
27144,1.62E+12,0,0,0
27145,1.62E+12,0,0,0
27146,1.62E+12,0,0,0
27147,1.62E+12,0,0,0
27148,1.62E+12,0,0,0
27149,1.62E+12,0,0,0
27150,1.62E+12,0,0,0
27151,1.62E+12,0,0,0
27152,1.62E+12,0,0,0
27153,1.62E+12,0,0,0
27154,1.62E+12,0,0,0
27155,1.62E+12,0,0,0
27156,1.62E+12,0,0,0
27157,1.62E+12,0,0,0
27158,1.62E+12,0,0,0
27159,1.62E+12,0,0,0
27160,1.62E+12,0,0,0
27161,1.62E+12,0,0,0
27162,1.62E+12,0,0,0
27163,1.62E+12,0,0,0
27164,1.62E+12,0,0,0
27165,1.62E+12,0,0,0
27166,1.62E+12,0,0,0
27167,1.62E+12,0,0,0
27168,1.62E+12,0,0,0
27169,1.62E+12,0,0,0
27170,1.62E+12,0,0,0
27171,1.62E+12,0,0,0
27172,1.62E+12,0,0,0
27173,1.62E+12,0,0,0
27174,1.62E+12,0,0,0
27175,1.62E+12,0,0,0
27176,1.62E+12,0,0,0
27177,1.62E+12,0,0,0
27178,1.62E+12,0,0,0
27179,1.62E+12,0,0,0
27180,1.62E+12,0,0,0
27181,1.62E+12,0,0,0
27182,1.62E+12,0,0,0
27183,1.62E+12,0,0,0
27184,1.62E+12,0,0,0
27185,1.62E+12,0,0,0
27186,1.62E+12,0,0,0
27187,1.62E+12,0,0,0
27188,1.62E+12,0,0,0
27189,1.62E+12,0,0,0
27190,1.62E+12,0,0,0
27191,1.62E+12,0,0,0
27192,1.62E+12,0,0,0
27193,1.62E+12,0,0,0
27194,1.62E+12,0,0,0
27195,1.62E+12,0,0,0
27196,1.62E+12,0,0,0
27197,1.62E+12,0,0,0
27198,1.62E+12,0,0,0
27199,1.62E+12,0,0,0
27200,1.62E+12,0,0,0
27201,1.62E+12,0,0,0
27202,1.62E+12,0,0,0
27203,1.62E+12,0,0,0
27204,1.62E+12,0,0,0
27205,1.62E+12,0,0,0
27206,1.62E+12,0,0,0
27207,1.62E+12,0,0,0
27208,1.62E+12,0,0,0
27209,1.62E+12,0,0,0
27210,1.62E+12,0,0,0
27211,1.62E+12,0,0,0
27212,1.62E+12,0,0,0
27213,1.62E+12,0,0,0
27214,1.62E+12,0,0,0
27215,1.62E+12,0,0,0
27216,1.62E+12,0,0,0
27217,1.62E+12,0,0,0
27218,1.62E+12,0,0,0
27219,1.62E+12,0,0,0
27220,1.62E+12,0,0,0
27221,1.62E+12,0,0,0
27222,1.62E+12,0,0,0
27223,1.62E+12,0,0,0
27224,1.62E+12,0,0,0
27225,1.62E+12,0,0,0
27226,1.62E+12,0,0,0
27227,1.62E+12,0,0,0
27228,1.62E+12,0,0,0
27229,1.62E+12,0,0,0
27230,1.62E+12,0,0,0
27231,1.62E+12,0,0,0
27232,1.62E+12,0,0,0
27233,1.62E+12,0,0,0
27234,1.62E+12,0,0,0
27235,1.62E+12,0,0,0
27236,1.62E+12,0,0,0
27237,1.62E+12,0,0,0
27238,1.62E+12,0,0,0
27239,1.62E+12,0,0,0
27240,1.62E+12,0,0,0
27241,1.62E+12,0,0,0
27242,1.62E+12,0,0,0
27243,1.62E+12,0,0,0
27244,1.62E+12,0,0,0
27245,1.62E+12,0,0,0
27246,1.62E+12,0,0,0
27247,1.62E+12,0,0,0
27248,1.62E+12,0,0,0
27249,1.62E+12,0,0,0
27250,1.62E+12,0,0,0
27251,1.62E+12,0,0,0
27252,1.62E+12,0,0,0
27253,1.62E+12,0,0,0
27254,1.62E+12,0,0,0
27255,1.62E+12,0,0,0
27256,1.62E+12,0,0,0
27257,1.62E+12,0,0,0
27258,1.62E+12,0,0,0
27259,1.62E+12,0,0,0
27260,1.62E+12,0,0,0
27261,1.62E+12,0,0,0
27262,1.62E+12,0,0,0
27263,1.62E+12,0,0,0
27264,1.62E+12,0,0,0
27265,1.62E+12,0,0,0
27266,1.62E+12,0,0,0
27267,1.62E+12,0,0,0
27268,1.62E+12,0,0,0
27269,1.62E+12,0,0,0
27270,1.62E+12,0,0,0
27271,1.62E+12,0,0,0
27272,1.62E+12,0,0,0
27273,1.62E+12,0,0,0
27274,1.62E+12,0,0,0
27275,1.62E+12,0,0,0
27276,1.62E+12,0,0,0
27277,1.62E+12,0,0,0
27278,1.62E+12,0,0,0
27279,1.62E+12,0,0,0
27280,1.62E+12,0,0,0
27281,1.62E+12,0,0,0
27282,1.62E+12,0,0,0
27283,1.62E+12,0,0,0
27284,1.62E+12,0,0,0
27285,1.62E+12,0,0,0
27286,1.62E+12,0,0,0
27287,1.62E+12,0,0,0
27288,1.62E+12,0,0,0
27289,1.62E+12,0,0,0
27290,1.62E+12,0,0,0
27291,1.62E+12,0,0,0
27292,1.62E+12,0,0,0
27293,1.62E+12,0,0,0
27294,1.62E+12,0,0,0
27295,1.62E+12,0,0,0
27296,1.62E+12,0,0,0
27297,1.62E+12,0,0,0
27298,1.62E+12,0,0,0
27299,1.62E+12,0,0,0
27300,1.62E+12,0,0,0
27301,1.62E+12,0,0,0
27302,1.62E+12,0,0,0
27303,1.62E+12,0,0,0
27304,1.62E+12,0,0,0
27305,1.62E+12,0,0,0
27306,1.62E+12,0,0,0
27307,1.62E+12,0,0,0
27308,1.62E+12,0,0,0
27309,1.62E+12,0,0,0
27310,1.62E+12,0,0,0
27311,1.62E+12,0,0,0
27312,1.62E+12,0,0,0
27313,1.62E+12,0,0,0
27314,1.62E+12,0,0,0
27315,1.62E+12,0,0,0
27316,1.62E+12,0,0,0
27317,1.62E+12,0,0,0
27318,1.62E+12,0,0,0
27319,1.62E+12,0,0,0
27320,1.62E+12,0,0,0
27321,1.62E+12,0,0,0
27322,1.62E+12,0,0,0
27323,1.62E+12,0,0,0
27324,1.62E+12,0,0,0
27325,1.62E+12,0,0,0
27326,1.62E+12,0,0,0
27327,1.62E+12,0,0,0
27328,1.62E+12,0,0,0
27329,1.62E+12,0,0,0
27330,1.62E+12,0,0,0
27331,1.62E+12,0,0,0
27332,1.62E+12,0,0,0
27333,1.62E+12,0,0,0
27334,1.62E+12,0,0,0
27335,1.62E+12,0,0,0
27336,1.62E+12,0,0,0
27337,1.62E+12,0,0,0
27338,1.62E+12,0,0,0
27339,1.62E+12,0,0,0
27340,1.62E+12,0,0,0
27341,1.62E+12,0,0,0
27342,1.62E+12,0,0,0
27343,1.62E+12,0,0,0
27344,1.62E+12,0,0,0
27345,1.62E+12,0,0,0
27346,1.62E+12,0,0,0
27347,1.62E+12,0,0,0
27348,1.62E+12,0,0,0
27349,1.62E+12,0,0,0
27350,1.62E+12,0,0,0
27351,1.62E+12,0,0,0
27352,1.62E+12,0,0,0
27353,1.62E+12,0,0,0
27354,1.62E+12,0,0,0
27355,1.62E+12,0,0,0
27356,1.62E+12,0,0,0
27357,1.62E+12,0,0,0
27358,1.62E+12,0,0,0
27359,1.62E+12,0,0,0
27360,1.62E+12,0,0,0
27361,1.62E+12,0,0,0
27362,1.62E+12,0,0,0
27363,1.62E+12,0,0,0
27364,1.62E+12,0,0,0
27365,1.62E+12,0,0,0
27366,1.62E+12,0,0,0
27367,1.62E+12,0,0,0
27368,1.62E+12,0,0,0
27369,1.62E+12,0,0,0
27370,1.62E+12,0,0,0
27371,1.62E+12,0,0,0
27372,1.62E+12,0,0,0
27373,1.62E+12,0,0,0
27374,1.62E+12,0,0,0
27375,1.62E+12,0,0,0
27376,1.62E+12,0,0,0
27377,1.62E+12,0,0,0
27378,1.62E+12,0,0,0
27379,1.62E+12,0,0,0
27380,1.62E+12,0,0,0
27381,1.62E+12,0,0,0
27382,1.62E+12,0,0,0
27383,1.62E+12,0,0,0
27384,1.62E+12,0,0,0
27385,1.62E+12,0,0,0
27386,1.62E+12,0,0,0
27387,1.62E+12,0,0,0
27388,1.62E+12,0,0,0
27389,1.62E+12,0,0,0
27390,1.62E+12,0,0,0
27391,1.62E+12,0,0,0
27392,1.62E+12,0,0,0
27393,1.62E+12,0,0,0
27394,1.62E+12,0,0,0
27395,1.62E+12,0,0,0
27396,1.62E+12,0,0,0
27397,1.62E+12,0,0,0
27398,1.62E+12,0,0,0
27399,1.62E+12,0,0,0
27400,1.62E+12,0,0,0
27401,1.62E+12,0,0,0
27402,1.62E+12,0,0,0
27403,1.62E+12,0,0,0
27404,1.62E+12,0,0,0
27405,1.62E+12,0,0,0
27406,1.62E+12,0,0,0
27407,1.62E+12,0,0,0
27408,1.62E+12,0,0,0
27409,1.62E+12,0,0,0
27410,1.62E+12,0,0,0
27411,1.62E+12,0,0,0
27412,1.62E+12,0,0,0
27413,1.62E+12,0,0,0
27414,1.62E+12,0,0,0
27415,1.62E+12,0,0,0
27416,1.62E+12,0,0,0
27417,1.62E+12,0,0,0
27418,1.62E+12,0,0,0
27419,1.62E+12,0,0,0
27420,1.62E+12,0,0,0
27421,1.62E+12,0,0,0
27422,1.62E+12,0,0,0
27423,1.62E+12,0,0,0
27424,1.62E+12,0,0,0
27425,1.62E+12,0,0,0
27426,1.62E+12,0,0,0
27427,1.62E+12,0,0,0
27428,1.62E+12,0,0,0
27429,1.62E+12,0,0,0
27430,1.62E+12,0,0,0
27431,1.62E+12,0,0,0
27432,1.62E+12,0,0,0
27433,1.62E+12,0,0,0
27434,1.62E+12,0,0,0
27435,1.62E+12,0,0,0
27436,1.62E+12,0,0,0
27437,1.62E+12,0,0,0
27438,1.62E+12,0,0,0
27439,1.62E+12,0,0,0
27440,1.62E+12,0,0,0
27441,1.62E+12,0,0,0
27442,1.62E+12,0,0,0
27443,1.62E+12,0,0,0
27444,1.62E+12,0,0,0
27445,1.62E+12,0,0,0
27446,1.62E+12,0,0,0
27447,1.62E+12,0,0,0
27448,1.62E+12,0,0,0
27449,1.62E+12,0,0,0
27450,1.62E+12,0,0,0
27451,1.62E+12,0,0,0
27452,1.62E+12,0,0,0
27453,1.62E+12,0,0,0
27454,1.62E+12,0,0,0
27455,1.62E+12,0,0,0
27456,1.62E+12,0,0,0
27457,1.62E+12,0,0,0
27458,1.62E+12,0,0,0
27459,1.62E+12,0,0,0
27460,1.62E+12,0,0,0
27461,1.62E+12,0,0,0
27462,1.62E+12,0,0,0
27463,1.62E+12,0,0,0
27464,1.62E+12,0,0,0
27465,1.62E+12,0,0,0
27466,1.62E+12,0,0,0
27467,1.62E+12,0,0,0
27468,1.62E+12,0,0,0
27469,1.62E+12,0,0,0
27470,1.62E+12,0,0,0
27471,1.62E+12,0,0,0
27472,1.62E+12,0,0,0
27473,1.62E+12,0,0,0
27474,1.62E+12,0,0,0
27475,1.62E+12,0,0,0
27476,1.62E+12,0,0,0
